tile_x,tile_y,zoom,inside_polygon
67798,46427,17,1
67798,46428,17,1
67798,46429,17,1
67798,46430,17,1
67798,46431,17,1
67798,46432,17,1
67798,46433,17,1
67798,46434,17,1
67798,46435,17,1
67798,46436,17,1
67798,46437,17,1
67798,46438,17,1
67798,46439,17,1
67798,46440,17,1
67798,46441,17,1
67798,46442,17,1
67798,46443,17,1
67798,46444,17,1
67798,46445,17,1
67798,46446,17,1
67798,46447,17,1
67798,46448,17,1
67799,46408,17,1
67799,46409,17,1
67799,46410,17,1
67799,46411,17,1
67799,46412,17,1
67799,46413,17,1
67799,46414,17,1
67799,46415,17,1
67799,46416,17,1
67799,46417,17,1
67799,46418,17,1
67799,46419,17,1
67799,46420,17,1
67799,46421,17,1
67799,46422,17,1
67799,46423,17,1
67799,46424,17,1
67799,46425,17,1
67799,46426,17,1
67799,46427,17,1
67799,46428,17,1
67799,46429,17,1
67799,46430,17,1
67799,46431,17,1
67799,46432,17,1
67799,46433,17,1
67799,46434,17,1
67799,46435,17,1
67799,46436,17,1
67799,46437,17,1
67799,46438,17,1
67799,46439,17,1
67799,46440,17,1
67799,46441,17,1
67799,46442,17,1
67799,46443,17,1
67799,46444,17,1
67799,46445,17,1
67799,46446,17,1
67799,46447,17,1
67799,46448,17,1
67800,46408,17,1
67800,46409,17,1
67800,46410,17,1
67800,46411,17,1
67800,46412,17,1
67800,46413,17,1
67800,46414,17,1
67800,46415,17,1
67800,46416,17,1
67800,46417,17,1
67800,46418,17,1
67800,46419,17,1
67800,46420,17,1
67800,46421,17,1
67800,46422,17,1
67800,46423,17,1
67800,46424,17,1
67800,46425,17,1
67800,46426,17,1
67800,46427,17,1
67800,46428,17,1
67800,46429,17,1
67800,46430,17,1
67800,46431,17,1
67800,46432,17,1
67800,46433,17,1
67800,46434,17,1
67800,46435,17,1
67800,46436,17,1
67800,46437,17,1
67800,46438,17,1
67800,46439,17,1
67800,46440,17,1
67800,46441,17,1
67800,46442,17,1
67800,46443,17,1
67800,46444,17,1
67800,46445,17,1
67800,46446,17,1
67800,46447,17,1
67800,46448,17,0
67801,46408,17,1
67801,46409,17,1
67801,46410,17,1
67801,46411,17,1
67801,46412,17,1
67801,46413,17,1
67801,46414,17,1
67801,46415,17,1
67801,46416,17,1
67801,46417,17,1
67801,46418,17,1
67801,46419,17,1
67801,46420,17,1
67801,46421,17,1
67801,46422,17,1
67801,46423,17,1
67801,46424,17,1
67801,46425,17,1
67801,46426,17,1
67801,46427,17,1
67801,46428,17,1
67801,46429,17,1
67801,46430,17,1
67801,46431,17,1
67801,46432,17,1
67801,46433,17,1
67801,46434,17,1
67801,46435,17,1
67801,46436,17,1
67801,46437,17,1
67801,46438,17,1
67801,46439,17,1
67801,46440,17,1
67801,46441,17,1
67801,46442,17,1
67801,46443,17,1
67801,46444,17,1
67801,46445,17,1
67801,46446,17,1
67801,46447,17,1
67801,46448,17,0
67802,46408,17,1
67802,46409,17,1
67802,46410,17,1
67802,46411,17,1
67802,46412,17,1
67802,46413,17,1
67802,46414,17,1
67802,46415,17,1
67802,46416,17,1
67802,46417,17,1
67802,46418,17,1
67802,46419,17,1
67802,46420,17,1
67802,46421,17,1
67802,46422,17,1
67802,46423,17,1
67802,46424,17,1
67802,46425,17,1
67802,46426,17,1
67802,46427,17,1
67802,46428,17,1
67802,46429,17,1
67802,46430,17,1
67802,46431,17,1
67802,46432,17,1
67802,46433,17,1
67802,46434,17,1
67802,46435,17,1
67802,46436,17,1
67802,46437,17,1
67802,46438,17,1
67802,46439,17,1
67802,46440,17,1
67802,46441,17,1
67802,46442,17,1
67802,46443,17,1
67802,46444,17,1
67802,46445,17,1
67802,46446,17,1
67802,46447,17,1
