tile_x,tile_y,zoom,yard_name
67795,46417,17,Yard_7
67795,46416,17,Yard_7
67796,46417,17,Yard_7
67795,46418,17,Yard_7
67794,46417,17,Yard_7
67796,46416,17,Yard_7
67797,46417,17,Yard_7
67796,46418,17,Yard_7
67795,46419,17,Yard_7
67797,46418,17,Yard_7
67794,46419,17,Yard_7
67798,46418,17,Yard_7
67794,46420,17,Yard_7
67794,46421,17,Yard_7
