tile_x,tile_y,zoom,inside_polygon
67231,46740,17,0
67231,46741,17,0
67231,46742,17,0
67231,46743,17,0
67231,46744,17,0
67231,46745,17,0
67231,46746,17,0
67231,46747,17,0
67231,46748,17,0
67231,46749,17,0
67231,46750,17,0
67231,46751,17,0
67231,46752,17,0
67231,46753,17,0
67231,46754,17,0
67231,46755,17,0
67231,46756,17,0
67231,46757,17,0
67231,46758,17,0
67231,46759,17,0
67231,46760,17,0
67231,46761,17,0
67231,46762,17,0
67231,46763,17,0
67231,46764,17,0
67231,46765,17,0
67231,46766,17,0
67231,46767,17,0
67231,46768,17,0
67231,46769,17,0
67231,46770,17,0
67231,46771,17,0
67231,46772,17,0
67231,46773,17,0
67231,46774,17,0
67231,46775,17,0
67231,46776,17,0
67231,46777,17,0
67231,46778,17,0
67231,46779,17,0
67231,46780,17,0
67231,46781,17,0
67231,46782,17,0
67231,46783,17,0
67231,46784,17,0
67231,46785,17,0
67231,46786,17,0
67231,46787,17,0
67231,46788,17,0
67231,46789,17,0
67231,46790,17,0
67231,46791,17,0
67231,46792,17,0
67231,46793,17,0
67231,46794,17,0
67231,46795,17,0
67231,46796,17,0
67231,46797,17,0
67231,46798,17,0
67231,46799,17,0
67231,46800,17,0
67231,46801,17,0
67231,46802,17,0
67231,46803,17,0
67231,46804,17,0
67231,46805,17,0
67231,46806,17,0
67231,46807,17,0
67231,46808,17,0
67231,46809,17,0
67231,46810,17,0
67231,46811,17,0
67231,46812,17,0
67231,46813,17,0
67231,46814,17,0
67231,46815,17,0
67231,46816,17,0
67231,46817,17,0
67231,46818,17,0
67231,46819,17,0
67231,46820,17,0
67231,46821,17,0
67231,46822,17,0
67231,46823,17,0
67231,46824,17,0
67231,46825,17,0
67231,46826,17,0
67232,46735,17,0
67232,46736,17,0
67232,46737,17,0
67232,46738,17,0
67232,46739,17,0
67232,46740,17,0
67232,46741,17,0
67232,46742,17,0
67232,46743,17,0
67232,46744,17,0
67232,46745,17,0
67232,46746,17,0
67232,46747,17,0
67232,46748,17,0
67232,46749,17,0
67232,46750,17,0
67232,46751,17,0
67232,46752,17,0
67232,46753,17,0
67232,46754,17,0
67232,46755,17,0
67232,46756,17,0
67232,46757,17,0
67232,46758,17,0
67232,46759,17,0
67232,46760,17,0
67232,46761,17,0
67232,46762,17,0
67232,46763,17,0
67232,46764,17,0
67232,46765,17,0
67232,46766,17,0
67232,46767,17,0
67232,46768,17,0
67232,46769,17,0
67232,46770,17,0
67232,46771,17,0
67232,46772,17,0
67232,46773,17,0
67232,46774,17,0
67232,46775,17,0
67232,46776,17,0
67232,46777,17,0
67232,46778,17,0
67232,46779,17,0
67232,46780,17,0
67232,46781,17,0
67232,46782,17,0
67232,46783,17,0
67232,46784,17,0
67232,46785,17,0
67232,46786,17,0
67232,46787,17,0
67232,46788,17,0
67232,46789,17,0
67232,46790,17,0
67232,46791,17,0
67232,46792,17,0
67232,46793,17,0
67232,46794,17,0
67232,46795,17,0
67232,46796,17,0
67232,46797,17,0
67232,46798,17,0
67232,46799,17,0
67232,46800,17,0
67232,46801,17,0
67232,46802,17,0
67232,46803,17,0
67232,46804,17,0
67232,46805,17,0
67232,46806,17,0
67232,46807,17,0
67232,46808,17,0
67232,46809,17,0
67232,46810,17,0
67232,46811,17,0
67232,46812,17,0
67232,46813,17,0
67232,46814,17,0
67232,46815,17,0
67232,46816,17,0
67232,46817,17,0
67232,46818,17,0
67232,46819,17,0
67232,46820,17,0
67232,46821,17,0
67232,46822,17,0
67232,46823,17,0
67232,46824,17,0
67232,46825,17,0
67232,46826,17,0
67233,46735,17,0
67233,46736,17,0
67233,46737,17,0
67233,46738,17,0
67233,46739,17,0
67233,46740,17,0
67233,46741,17,0
67233,46742,17,0
67233,46743,17,0
67233,46744,17,0
67233,46745,17,0
67233,46746,17,0
67233,46747,17,0
67233,46748,17,0
67233,46749,17,0
