tile_x,tile_y,zoom,inside_polygon
8497,5902,14,0
8497,5903,14,1
8497,5904,14,1
8497,5905,14,0
8497,5906,14,0
8497,5907,14,0
8497,5908,14,0
8497,5909,14,0
8498,5887,14,0
8498,5888,14,0
8498,5889,14,0
8498,5890,14,0
8498,5891,14,0
8498,5892,14,0
8498,5893,14,0
8498,5894,14,0
8498,5895,14,1
8498,5896,14,1
8498,5897,14,1
8498,5898,14,1
8498,5899,14,1
8498,5900,14,1
8498,5901,14,0
8498,5902,14,1
8498,5903,14,1
8498,5904,14,1
8498,5905,14,1
8498,5906,14,0
8498,5907,14,0
8498,5908,14,0
8498,5909,14,0
8499,5887,14,0
8499,5888,14,0
8499,5889,14,0
8499,5890,14,0
8499,5891,14,0
8499,5892,14,0
8499,5893,14,0
8499,5894,14,0
8499,5895,14,1
8499,5896,14,1
8499,5897,14,0
8499,5898,14,0
8499,5899,14,1
8499,5900,14,0
8499,5901,14,0
8499,5902,14,0
8499,5903,14,1
8499,5904,14,1
8499,5905,14,1
8499,5906,14,0
8499,5907,14,0
8499,5908,14,0
8499,5909,14,0
8500,5887,14,0
8500,5888,14,0
8500,5889,14,0
8500,5890,14,0
8500,5891,14,0
8500,5892,14,0
8500,5893,14,0
8500,5894,14,0
8500,5895,14,0
8500,5896,14,0
8500,5897,14,0
8500,5898,14,0
8500,5899,14,0
8500,5900,14,0
8500,5901,14,0
8500,5902,14,0
8500,5903,14,0
8500,5904,14,0
8500,5905,14,0
8500,5906,14,0
8500,5907,14,0
8500,5908,14,0
8500,5909,14,0
8501,5887,14,0
8501,5888,14,0
8501,5889,14,0
8501,5890,14,0
8501,5891,14,0
8501,5892,14,0
8501,5893,14,0
8501,5894,14,0
8501,5895,14,0
8501,5896,14,0
8501,5897,14,0
8501,5898,14,0
8501,5899,14,0
8501,5900,14,0
8501,5901,14,0
8501,5902,14,0
8501,5903,14,0
8501,5904,14,0
8501,5905,14,0
8501,5906,14,0
8501,5907,14,0
8501,5908,14,0
8501,5909,14,0
